acta,codigo,maduro,edmundo,otros,total_validos,total_nulo,total_invalido
480196_980949_0179Acta0178.jpg,210202007.01.1.0001,142,289,10,441,0,0
481317_005878_0239Acta0067.jpg,110801015.01.1.0001,110,67,3,180,0,0
481317_303575_0074Acta0020.jpg,110301002.04.1.0001,77,357,8,442,0,0
481317_403438_0079Acta0023.jpg,110307002.02.1.0001,119,333,12,464,0,0
481317_406338_0096Acta0030.jpg,110301001.01.1.0001,155,463,18,636,0,0
481317_604090_0190Acta0056.jpg,110803009.01.1.0001,425,181,16,622,0,0
481317_674857_0179Acta0054.jpg,110302006.01.1.0001,156,235,10,401,0,0
481317_709967_0095Acta0029.jpg,110304006.01.1.0001,78,146,6,230,0,0
481317_775899_0211Acta0061.jpg,110801032.01.1.0001,139,160,7,306,0,0
481317_823279_0185Acta0055.jpg,110302005.01.1.0001,156,212,4,372,0,0
481317_891943_0101Acta0031.jpg,110306008.01.1.0001,184,354,19,557,0,0
494985_588235_0296Acta0060.jpg,130902001.03.1.0001,43,339,8,390,0,0
494985_627601_0342Acta0105.jpg,130901003.03.1.0001,30,341,5,376,0,0
494985_887414_0285Acta0049.jpg,130902008.01.1.0001,56,301,6,363,0,0
494985_899514_0326Acta0089.jpg,130905006.02.1.0001,214,369,17,600,0,0
494985_918754_0370Acta0133.jpg,130902020.03.1.0001,116,300,9,425,0,0
494985_952744_0286Acta0050.jpg,130902021.01.1.0001,55,300,16,371,0,0
494985_975992_0283Acta0047.jpg,130902025.01.1.0001,144,319,15,478,0,0
494985_994111_0363Acta0126.jpg,130901127.01.1.0001,139,186,7,332,0,0
605304_000046_0620Acta0619.jpg,070601023.02.1.0001,146,272,7,425,0,0
605304_078813_0634Acta0633.jpg,070601009.01.1.0001,154,335,8,497,0,0
605304_338461_0646Acta0645.jpg,070705008.04.1.0001,142,399,19,560,0,0
605304_357983_0577Acta0576.jpg,070602005.01.1.0001,179,193,9,381,0,0
605304_462744_0655Acta0654.jpg,070704005.01.1.0001,137,376,15,528,0,0
605304_466167_0593Acta0592.jpg,070601011.01.1.0001,131,324,23,478,0,0
605304_466460_0548Acta0547.jpg,070704008.03.1.0001,232,299,13,544,0,0
605304_494244_0557Acta0556.jpg,070704018.01.1.0001,112,282,12,406,0,0
605304_500056_0556Acta0555.jpg,070706001.01.1.0001,145,289,4,438,0,0
605304_544913_0521Acta0520.jpg,070704007.04.1.0001,160,413,23,596,0,0
605304_617681_0509Acta0508.jpg,070705014.01.1.0001,157,342,10,509,0,0
605304_667605_0587Acta0586.jpg,070602012.01.1.0001,184,203,8,395,0,0
605304_747325_0549Acta0548.jpg,070704008.01.1.0001,195,339,17,551,0,0
605304_800565_0539Acta0538.jpg,070704015.02.1.0001,49,345,4,398,0,0
605304_898651_0531Acta0530.jpg,070704006.03.1.0001,97,304,8,409,0,0
612833_174287_0128Acta0128.jpg,170101009.01.1.0001,163,74,10,247,0,0
612833_348327_0059Acta0059.jpg,170302003.02.1.0001,163,269,9,441,0,0
612833_359974_0279Acta0279.jpg,171301027.01.1.0001,221,285,3,509,0,0
612833_392085_0125Acta0125.jpg,170103005.01.1.0001,210,201,4,415,0,0
612833_415678_0215Acta0215.jpg,170302006.02.1.0001,240,324,18,582,0,0
612833_416525_0085Acta0085.jpg,170305001.01.1.0001,202,292,5,499,0,0
612833_520971_0062Acta0062.jpg,170302004.02.1.0001,229,388,13,630,0,0
612833_565393_0167Acta0167.jpg,170302016.01.1.0001,61,251,9,321,0,0
612833_584081_0146Acta0146.jpg,170104002.02.1.0001,262,315,11,588,0,0
612833_677371_0216Acta0216.jpg,170302006.01.1.0001,239,285,12,536,0,0
612833_731028_0118Acta0118.jpg,170101003.03.1.0001,241,217,5,463,0,0
612833_852807_0177Acta0177.jpg,170202001.01.1.0001,265,274,10,549,1,0
612833_890353_0261Acta0261.jpg,170304003.02.1.0001,124,376,10,510,0,0
612833_957474_0230Acta0230.jpg,170301015.01.1.0001,358,154,7,519,0,0
616478_607493_0081Acta0081.jpg,080601079.01.1.0001,142,163,7,312,0,0
616478_819985_0146Acta0146.jpg,080901014.01.1.0001,129,233,4,366,0,0
616478_913859_0200Acta0200.jpg,080601006.02.1.0001,98,311,12,421,0,0
616478_943389_0069Acta0069.jpg,080601046.01.1.0001,184,289,23,496,0,0
618687_185892_0480Acta0287.jpg,171004002.01.1.0001,220,124,6,350,0,0
618687_270745_0473Acta0283.jpg,171001012.01.1.0001,159,146,6,311,0,0
618687_550105_0438Acta0261.jpg,171003008.01.1.0001,133,34,6,173,0,0
618687_558871_0360Acta0207.jpg,170501001.01.1.0001,222,197,6,425,0,0
621754_552213_0074Acta0042.jpg,030502006.01.1.0001,12,50,2,64,0,0
626961_161343_0116Acta0116.jpg,170803003.01.1.0001,200,174,6,380,0,0
626961_357630_0161Acta0161.jpg,170801026.02.1.0001,280,155,10,445,0,0
626961_617504_0189Acta0189.jpg,171503001.02.1.0001,378,262,9,649,0,0
626961_771269_0121Acta0121.jpg,170801020.01.1.0001,181,103,7,291,0,0
629773_666621_0089Acta0089.jpg,240105004.02.1.0001,186,461,27,674,0,0
636635_314706_0036Acta0036.jpg,230101002.01.1.0001,83,307,5,395,1,0
636635_521730_0187Acta0187.jpg,230103002.01.1.0001,230,372,15,617,0,0
636635_566033_0037Acta0037.jpg,230101002.02.1.0001,123,300,1,424,0,0
636635_923828_0219Acta0219.jpg,230401004.01.1.0001,91,116,1,208,0,0
637933_004940_0483Acta0127.jpg,010111022.02.1.0001,227,238,19,484,0,0
637933_024079_0532Acta0176.jpg,010104046.04.1.0001,172,312,17,501,0,0
637933_042763_0600Acta0244.jpg,010110022.07.1.0001,178,292,22,492,1,0
637933_071806_0608Acta0252.jpg,010110150.02.1.0001,122,232,15,369,0,0
637933_276429_0567Acta0211.jpg,010104012.04.1.0001,116,413,23,552,0,0
637933_319940_0485Acta0129.jpg,010111022.01.1.0001,221,231,24,476,0,0
637933_324885_0560Acta0204.jpg,010104001.02.1.0001,89,295,11,395,0,0
637933_363286_0502Acta0146.jpg,010104003.01.1.0001,118,288,17,423,0,0
637933_490928_0510Acta0154.jpg,010104060.01.1.0001,151,162,4,317,0,0
637933_519700_0526Acta0170.jpg,010104022.04.1.0001,137,333,16,486,0,0
637933_610718_0491Acta0135.jpg,010111013.06.1.0001,217,352,20,589,0,0
637933_739778_0534Acta0178.jpg,010104014.01.1.0001,137,313,27,477,0,0
637933_798579_0500Acta0144.jpg,010104053.01.1.0001,123,235,16,374,0,0
637933_860196_0509Acta0153.jpg,010104036.01.1.0001,149,346,23,518,0,0
637933_901320_0591Acta0235.jpg,010110025.02.1.0001,170,323,18,511,0,0
637933_932356_0569Acta0213.jpg,010104012.03.1.0001,118,362,24,504,0,0
639559_020989_0259Acta0259.jpg,041101012.01.1.0001,197,227,13,437,0,0
639559_067570_0171Acta0171.jpg,040304006.01.1.0001,114,319,18,451,0,0
639559_123810_0170Acta0170.jpg,040301019.02.1.0001,216,289,17,522,0,0
639559_140301_0275Acta0275.jpg,041601008.01.1.0001,236,251,23,510,1,0
639559_178009_0332Acta0332.jpg,041201007.02.1.0001,209,268,18,495,0,0
639559_233771_0203Acta0203.jpg,040301012.01.1.0001,186,348,18,552,0,0
639559_339546_0242Acta0242.jpg,041101008.02.1.0001,140,289,22,451,0,0
639559_479570_0166Acta0166.jpg,040301010.02.1.0001,180,315,22,517,1,0
639559_542350_0125Acta0125.jpg,040304001.05.1.0001,114,418,8,540,0,0
639559_586152_0318Acta0318.jpg,041201003.02.1.0001,179,290,12,481,0,0
639559_625494_0323Acta0323.jpg,041201013.01.1.0001,173,110,13,296,0,0
639559_675050_0096Acta0096.jpg,040301010.03.1.0001,156,341,15,512,0,0
639559_735246_0214Acta0214.jpg,040301007.03.1.0001,119,312,13,444,1,0
639559_770744_0253Acta0253.jpg,041101007.01.1.0001,126,316,11,453,0,0
639559_868044_0237Acta0237.jpg,041101006.03.1.0001,148,309,12,469,0,0
639559_946161_0304Acta0304.jpg,041601015.03.1.0001,181,310,14,505,0,0
639559_963374_0294Acta0294.jpg,041601025.01.1.0001,261,256,31,548,0,0
653421_033814_2024-07-28-0001.jpg,071301010.01.1.0001,33,430,7,470,0,0
653421_224766_2024-07-29-0013.jpg,071101062.02.1.0001,158,215,15,388,1,0
653421_256892_2024-07-29-0001.jpg,071101023.01.1.0001,82,378,16,476,0,0
653421_443277_2024-07-28-0009.jpg,071301010.09.1.0001,43,440,12,495,0,0
653421_551994_2024-07-29-0008.jpg,070904017.01.1.0001,93,239,10,342,0,0
653421_662662_2024-07-29-0001.jpg,071301017.01.1.0001,111,444,14,569,0,0
653421_960295_2024-07-28-0011.jpg,071301010.11.1.0001,46,429,8,483,0,0
653905_417331_2024-07-29-0001.jpg,070203017.01.1.0001,163,309,19,491,0,0
653905_529564_2024-07-29-0003.jpg,070201001.02.1.0001,247,383,14,644,0,0
653905_540376_2024-07-29-0002.jpg,070203005.01.1.0001,129,294,11,434,0,0
653905_582845_2024-07-29-0001.jpg,070201005.01.1.0001,158,393,20,571,0,0
653905_669741_2024-07-29-0003.jpg,070203004.01.1.0001,140,363,25,528,1,0
653905_681309_2024-07-29-0001.jpg,070203030.01.1.0001,191,233,22,446,0,0
656297_057439_0625Acta0491.jpg,131801011.01.1.0001,54,289,9,352,0,0
656297_080371_0243Acta0109.jpg,131801017.02.1.0001,69,423,18,510,0,0
656297_098917_0292Acta0158.jpg,131801022.02.1.0001,60,308,7,375,0,0
656297_143116_0878Acta0660.jpg,130901044.04.1.0001,22,373,4,399,0,0
656297_155782_0263Acta0129.jpg,131901007.05.1.0001,34,351,8,393,0,0
656297_206281_0850Acta0647.jpg,130901012.04.1.0001,153,228,14,395,0,0
656297_382234_0784Acta0616.jpg,130901113.04.1.0001,67,315,5,387,0,0
656297_407690_0239Acta0105.jpg,131801004.04.1.0001,25,282,2,309,0,0
656297_419509_0472Acta0338.jpg,131801010.03.1.0001,68,371,13,452,0,0
656297_455236_0676Acta0542.jpg,130901067.05.1.0001,184,385,29,598,0,0
656297_457118_0653Acta0519.jpg,130901078.05.1.0001,114,392,19,525,0,0
656297_465854_0763Acta0605.jpg,130905001.04.1.0001,214,354,11,579,0,0
656297_473196_0446Acta0312.jpg,131901012.02.1.0001,81,369,13,463,0,0
656297_489051_0865Acta0654.jpg,130901015.02.1.0001,155,268,20,443,0,0
656297_493894_0312Acta0178.jpg,131801016.03.1.0001,26,369,4,399,0,0
656297_522918_0359Acta0225.jpg,131601020.02.1.0001,33,371,6,410,0,0
656297_572068_0727Acta0582.jpg,131601002.07.1.0001,34,309,6,349,0,0
656297_572106_0931Acta0686.jpg,130901017.01.1.0001,150,277,21,448,0,0
656297_611856_0489Acta0355.jpg,131601028.03.1.0001,124,284,15,423,0,0
656297_614511_0455Acta0321.jpg,131801002.01.1.0001,63,311,10,384,0,0
656297_620436_0551Acta0417.jpg,131601037.02.1.0001,86,413,17,516,0,0
656297_632108_0654Acta0520.jpg,130901078.01.1.0001,128,382,19,529,0,0
656297_635962_0519Acta0385.jpg,131602014.02.1.0001,30,325,1,356,0,0
656297_661943_0593Acta0459.jpg,131603009.05.1.0001,67,376,14,457,0,0
656297_678964_0754Acta0599.jpg,130901059.04.1.0001,88,393,13,494,0,0
656297_683344_0392Acta0258.jpg,131601021.02.1.0001,31,323,5,359,0,0
656297_690904_0720Acta0578.jpg,131601014.04.1.0001,14,341,0,355,0,0
656297_702985_0825Acta0634.jpg,130901074.02.1.0001,143,364,16,523,0,0
656297_707586_0299Acta0165.jpg,131801009.03.1.0001,35,366,10,411,0,0
656297_823526_0839Acta0641.jpg,130901030.03.1.0001,33,307,5,345,1,0
656297_830249_0305Acta0171.jpg,131801014.03.1.0001,32,344,5,381,0,0
656297_909890_0858Acta0651.jpg,130901099.01.1.0001,170,376,12,558,0,0
656297_935379_0338Acta0204.jpg,131601054.02.1.0001,25,390,2,417,0,0
656297_943374_0418Acta0284.jpg,131901003.03.1.0001,28,374,6,408,0,0
656297_946095_0761Acta0604.jpg,130905001.02.1.0001,226,329,21,576,0,0
656297_949807_0237Acta0103.jpg,131801004.05.1.0001,30,335,12,377,0,0
662379_072668_0159Acta0159.jpg,090403008.02.1.0001,137,358,11,506,0,0
662379_339187_0152Acta0152.jpg,090403014.04.1.0001,85,466,15,566,0,0
662379_376983_0245Acta0245.jpg,091602001.03.1.0001,54,359,4,417,0,0
662379_379157_0203Acta0203.jpg,090401001.01.1.0001,70,209,6,285,0,0
662379_477707_0219Acta0219.jpg,091601007.01.1.0001,70,213,5,288,0,0
662379_573071_0216Acta0216.jpg,090401003.03.1.0001,155,413,17,585,0,0
662379_615089_0113Acta0113.jpg,090401024.01.1.0001,120,327,10,457,0,0
662379_685119_0084Acta0084.jpg,090402008.03.1.0001,120,290,12,422,0,0
662379_726065_0060Acta0060.jpg,090402010.03.1.0001,130,411,10,551,0,0
662379_811195_0054Acta0054.jpg,090402006.02.1.0001,59,356,7,422,0,0
662379_851472_0114Acta0114.jpg,090401007.01.1.0001,123,427,11,561,0,0
662379_892342_0305Acta0305.jpg,090402017.01.1.0001,97,365,18,480,1,0
662379_923718_0192Acta0192.jpg,090401013.04.1.0001,122,317,10,449,0,0
662379_961016_0163Acta0163.jpg,090403018.02.1.0001,83,263,10,356,0,0
662379_963828_0166Acta0166.jpg,090403021.03.1.0001,119,345,8,472,0,0
667154_324247_0097Acta0081.jpg,100701003.02.1.0001,149,436,17,602,0,0
667154_798562_0065Acta0053.jpg,100501009.02.1.0001,254,375,11,640,0,0
667154_900843_0144Acta0106.jpg,100701060.01.1.0001,86,112,2,200,1,0
667448_054669_0313Acta0313.jpg,211805023.01.1.0001,103,257,9,369,0,0
667448_081069_0260Acta0260.jpg,211801004.02.1.0001,128,321,4,453,0,0
667448_109008_0168Acta0168.jpg,211802003.02.1.0001,91,305,0,396,0,0
667448_229175_0194Acta0194.jpg,211803014.01.1.0001,105,298,11,414,0,0
667448_231496_0157Acta0157.jpg,211803027.01.1.0001,124,314,8,446,0,0
667448_274759_0111Acta0111.jpg,211803033.03.1.0001,79,370,5,454,0,0
667448_325492_0304Acta0304.jpg,211805021.06.1.0001,106,366,10,482,0,0
667448_361207_0101Acta0101.jpg,211803018.02.1.0001,68,304,2,374,0,0
667448_372455_0292Acta0292.jpg,211805022.02.1.0001,121,269,7,397,0,0
667448_391119_0156Acta0156.jpg,211803027.03.1.0001,123,351,5,479,0,0
667448_404390_0328Acta0328.jpg,211802026.03.1.0001,87,392,3,482,0,0
667448_456043_0152Acta0152.jpg,211803020.02.1.0001,68,308,1,377,0,0
667448_492411_0100Acta0100.jpg,211803018.01.1.0001,55,302,5,362,0,0
667448_591102_0257Acta0257.jpg,211801002.04.1.0001,94,275,6,375,0,0
667448_699664_0143Acta0143.jpg,211803021.01.1.0001,80,329,8,417,0,0
667448_889504_0150Acta0150.jpg,211803020.03.1.0001,64,275,5,344,0,0
667448_918989_0218Acta0218.jpg,211807008.02.1.0001,165,223,6,394,0,0
667448_938978_0130Acta0130.jpg,211803006.02.1.0001,21,317,4,342,0,0
669215_008268_2024-07-28-0002.jpg,120407003.02.1.0001,94,307,12,413,0,0
669215_238478_2024-07-28-0003.jpg,120801001.03.1.0001,56,391,4,451,0,0
669215_252082_2024-07-29-0004.jpg,120901001.04.1.0001,107,501,11,619,0,0
669215_280862_2024-07-29-0002.jpg,120405002.02.1.0001,64,276,8,348,1,0
669215_283589_2024-07-28-0001.jpg,120812002.01.1.0001,65,415,6,486,0,0
669215_607925_2024-07-28-0001.jpg,120801002.01.1.0001,69,330,3,402,0,0
669215_642273_2024-07-29-0004.jpg,120406005.02.1.0001,48,568,14,630,0,0
669215_651078_2024-07-29-0005.jpg,120809002.05.1.0001,126,437,10,573,0,0
669215_779762_2024-07-29-0002.jpg,120813005.02.1.0001,71,386,7,464,0,0
669215_935113_2024-07-29-0002.jpg,120809002.02.1.0001,113,479,15,607,0,0
669283_344883_0033Acta0033.jpg,030403010.02.1.0001,246,315,8,569,0,0
670988_144923_0154Acta0113.jpg,131101032.02.1.0001,105,369,13,487,1,0
670988_204631_0241Acta0199.jpg,131101017.06.1.0001,57,488,9,554,0,0
670988_247161_0211Acta0169.jpg,131101024.03.1.0001,138,399,20,557,0,0
670988_371562_0147Acta0106.jpg,131101044.01.1.0001,231,227,30,488,0,0
670988_372618_0231Acta0189.jpg,131101016.04.1.0001,79,423,9,511,0,0
670988_384315_0237Acta0195.jpg,131101017.02.1.0001,69,397,4,470,0,0
670988_422067_0196Acta0155.jpg,131101010.05.1.0001,177,391,22,590,1,0
670988_444004_0107Acta0066.jpg,131102015.02.1.0001,258,181,34,473,0,0
670988_469394_0134Acta0093.jpg,131101043.01.1.0001,175,189,14,378,0,0
670988_490955_0282Acta0240.jpg,130801006.11.1.0001,65,396,9,470,0,0
670988_526545_0204Acta0163.jpg,131101033.02.1.0001,107,378,13,498,0,0
670988_573210_0229Acta0187.jpg,131101016.03.1.0001,66,427,11,504,0,0
670988_608083_0164Acta0123.jpg,131101031.06.1.0001,72,353,7,432,0,0
670988_630931_0239Acta0197.jpg,131101017.04.1.0001,65,440,11,516,0,0
670988_658597_0255Acta0213.jpg,131101069.01.1.0001,250,188,21,459,0,0
670988_712435_0280Acta0238.jpg,131101040.01.1.0001,177,340,12,529,0,0
670988_781750_0276Acta0234.jpg,131102001.04.1.0001,117,380,15,512,0,0
670988_835020_0151Acta0110.jpg,131101032.05.1.0001,79,364,13,456,0,0
670988_925031_0144Acta0103.jpg,131101035.02.1.0001,172,413,23,608,0,0
673056_070659_0638Acta0355.jpg,170901046.01.1.0001,221,317,16,554,0,0
673056_071807_0526Acta0243.jpg,170903011.02.1.0001,260,237,15,512,0,0
673056_089279_0687Acta0404.jpg,170903022.01.1.0001,140,464,15,619,0,0
673056_195922_0545Acta0262.jpg,170902012.03.1.0001,187,252,6,445,0,0
673056_237926_0503Acta0220.jpg,170903006.04.1.0001,207,302,18,527,0,0
673056_240623_0654Acta0371.jpg,170901075.02.1.0001,193,176,9,378,0,0
673056_254896_0415Acta0136.jpg,170901012.03.1.0001,196,407,22,625,0,0
673056_279778_0395Acta0116.jpg,170901014.01.1.0001,171,323,17,511,0,0
673056_297720_0598Acta0315.jpg,170904011.03.1.0001,108,409,11,528,0,0
673056_320236_0433Acta0154.jpg,170901020.02.1.0001,140,322,16,478,0,0
673056_338807_0476Acta0193.jpg,170901051.05.1.0001,129,372,20,521,0,0
673056_347371_0467Acta0184.jpg,170901011.03.1.0001,229,292,18,539,0,0
673056_365718_0631Acta0348.jpg,170901009.03.1.0001,203,307,11,521,0,0
673056_435324_0409Acta0130.jpg,170901032.04.1.0001,179,322,10,511,0,0
673056_441075_0419Acta0140.jpg,170901081.02.1.0001,205,184,15,404,0,0
673056_454265_0521Acta0238.jpg,170903016.01.1.0001,247,240,8,495,0,0
673056_533005_0485Acta0202.jpg,170903020.01.1.0001,236,333,24,593,0,0
673056_545049_0601Acta0318.jpg,170904010.02.1.0001,207,292,8,507,0,0
673056_582740_0589Acta0306.jpg,170904007.04.1.0001,108,336,6,450,0,0
673056_608679_0371Acta0092.jpg,170904020.01.1.0001,185,395,12,592,0,0
673056_686485_0459Acta0176.jpg,170901025.04.1.0001,206,408,20,634,0,0
673056_727249_0695Acta0412.jpg,170903014.02.1.0001,162,368,19,549,0,0
673056_785192_0711Acta0428.jpg,170907005.01.1.0001,178,89,17,284,0,0
673056_840975_0518Acta0235.jpg,170903008.01.1.0001,198,368,13,579,0,0
676442_071696_0278Acta0278.jpg,210102001.02.1.0001,86,355,3,444,0,0
676442_124595_0070Acta0070.jpg,211102020.04.1.0001,66,361,4,431,0,0
676442_249976_0320Acta0319.jpg,210105005.01.1.0001,199,219,8,426,0,0
676442_292163_0094Acta0094.jpg,211103006.03.1.0001,54,273,3,330,0,0
676442_296862_0115Acta0115.jpg,211106001.01.1.0001,107,341,11,459,0,0
676442_359149_0052Acta0052.jpg,211102015.01.1.0001,84,397,6,487,0,0
676442_380594_0168Acta0168.jpg,211105002.02.1.0001,50,278,4,332,0,0
676442_566439_0331Acta0330.jpg,210101008.01.1.0001,209,374,4,587,0,0
676442_779152_0221Acta0221.jpg,211502004.04.1.0001,66,282,1,349,0,0
676442_823985_0210Acta0210.jpg,211502014.01.1.0001,74,244,3,321,0,0
676442_833099_0209Acta0209.jpg,211503005.02.1.0001,118,271,12,401,0,0
676442_858640_0156Acta0156.jpg,211104002.01.1.0001,77,267,8,352,0,0
676442_903249_0280Acta0280.jpg,210106015.01.1.0001,104,386,7,497,0,0
676839_066486_0623Acta0546.jpg,211803023.02.1.0001,77,281,5,363,0,0
676839_139523_0482Acta0482.jpg,210509036.02.1.0001,236,328,18,582,0,0
676839_289108_0308Acta0308.jpg,210511007.02.1.0001,71,337,2,410,0,0
676839_348482_0057Acta0057.jpg,210503025.01.1.0001,103,325,12,440,0,0
676839_372466_0418Acta0418.jpg,210505012.02.1.0001,35,308,8,351,0,0
676839_416480_0067Acta0067.jpg,210502007.03.1.0001,33,316,3,352,0,0
676839_470195_0383Acta0383.jpg,210508010.05.1.0001,52,314,5,371,0,0
676839_471258_0459Acta0459.jpg,210501003.01.1.0001,52,338,7,397,0,0
676839_514498_0095Acta0095.jpg,210502011.03.1.0001,79,314,3,396,0,0
676839_528788_0237Acta0237.jpg,210514007.03.1.0001,80,320,4,404,0,0
676839_533167_0241Acta0241.jpg,210514007.07.1.0001,94,368,6,468,0,0
676839_539727_0424Acta0424.jpg,210505001.03.1.0001,38,223,0,261,0,0
676839_550848_0182Acta0182.jpg,210504006.01.1.0001,77,425,4,506,0,0
676839_564739_0208Acta0208.jpg,210504020.04.1.0001,54,273,2,329,0,0
676839_572586_0390Acta0390.jpg,210509041.01.1.0001,199,190,13,402,0,0
676839_655091_0413Acta0413.jpg,210505005.02.1.0001,94,324,8,426,0,0
676839_701227_0055Acta0055.jpg,210503025.03.1.0001,74,339,6,419,0,0
676839_766099_0043Acta0043.jpg,210503007.02.1.0001,60,402,6,468,0,0
676839_778134_0222Acta0222.jpg,210507008.02.1.0001,52,312,4,368,0,0
676839_823541_0046Acta0046.jpg,210517004.02.1.0001,121,280,6,407,0,0
676839_843928_0079Acta0079.jpg,210502010.04.1.0001,70,343,6,419,0,0
676839_848558_0649Acta0555.jpg,210506004.03.1.0001,38,297,4,339,0,0
676839_849377_0059Acta0059.jpg,210503001.02.1.0001,78,277,8,363,0,0
676839_853088_0112Acta0112.jpg,210502014.01.1.0001,132,376,6,514,0,0
676839_871912_0098Acta0098.jpg,210502009.03.1.0001,43,258,6,307,0,0
676839_903468_0274Acta0274.jpg,210511011.04.1.0001,94,290,6,390,0,0
676839_915703_0382Acta0382.jpg,210508010.06.1.0001,37,305,2,344,0,0
676839_945444_0035Acta0035.jpg,210503019.01.1.0001,81,384,7,472,0,0
676839_954004_0106Acta0106.jpg,210502008.05.1.0001,23,311,0,334,0,0
676839_967609_0564Acta0515.jpg,211805044.01.1.0001,98,238,7,343,0,0
677437_132871_0065Acta0065.jpg,190503006.02.1.0001,135,353,14,502,0,0
677437_220225_0346Acta0345.jpg,190305004.01.1.0001,113,161,6,280,0,0
677437_328415_0127Acta0127.jpg,192001002.02.1.0001,214,356,4,574,0,0
677437_400247_0268Acta0267.jpg,190301003.01.1.0001,137,402,10,549,0,0
677437_668075_0074Acta0074.jpg,190507003.01.1.0001,216,240,12,468,0,0
677437_738085_0331Acta0330.jpg,190802004.01.1.0001,109,91,2,202,0,0
677437_769325_0177Acta0177.jpg,191701001.01.1.0001,167,409,5,581,0,0
677437_822191_0124Acta0124.jpg,192001003.03.1.0001,101,374,10,485,0,0
677437_853606_0041Acta0041.jpg,190501001.03.1.0001,130,301,4,435,0,0
677437_896971_0063Acta0063.jpg,190503001.02.1.0001,151,475,3,629,0,0
684534_118886_0047Acta0047.jpg,022101004.01.1.0001,210,182,13,405,0,0
684534_149588_0085Acta0085.jpg,020401005.01.1.0001,259,314,22,595,0,0
684534_395101_0029Acta0029.jpg,021101008.01.1.0001,121,293,3,417,0,0
684534_537002_0131Acta0131.jpg,021601001.03.1.0001,140,375,7,522,0,0
684534_675670_0050Acta0050.jpg,022101002.02.1.0001,243,293,19,555,0,0
684534_759263_0107Acta0107.jpg,021601009.02.1.0001,277,310,19,606,0,0
684967_213928_0179Acta0178.jpg,210801001.02.1.0001,71,308,9,388,0,0
684967_259428_0092Acta0091.jpg,210803015.03.1.0001,87,381,2,470,0,0
684967_495662_0140Acta0139.jpg,210803012.03.1.0001,67,342,6,415,0,0
684967_809079_0176Acta0175.jpg,210801001.05.1.0001,63,346,10,419,0,0
684967_843690_0144Acta0143.jpg,210803001.01.1.0001,76,390,5,471,0,0
691452_183023_0148Acta0064.jpg,122003001.01.1.0001,165,309,7,481,0,0
691452_216857_0133Acta0056.jpg,120601005.01.1.0001,116,318,4,438,0,0
691452_609427_0240Acta0119.jpg,210904006.03.1.0001,71,287,3,361,0,0
691452_668989_0180Acta0082.jpg,121301001.03.1.0001,85,494,8,587,0,0
691452_981626_0153Acta0066.jpg,122002001.02.1.0001,231,304,13,548,0,0
697380_048775_0155Acta0155.jpg,181902007.01.1.0001,45,83,4,132,0,0
697380_648114_0147Acta0147.jpg,181901009.01.1.0001,71,409,12,492,0,0
697380_998941_0176Acta0176.jpg,122101001.02.1.0001,85,273,9,367,0,0
703576_001533_0051Acta0049.jpg,040601024.03.1.0001,87,382,13,482,0,0
703576_310323_0113Acta0111.jpg,040601018.03.1.0001,176,323,16,515,0,0
703576_320820_0054Acta0052.jpg,040601011.01.1.0001,224,367,18,609,0,0
703576_353239_0086Acta0084.jpg,040601004.02.1.0001,176,395,18,589,0,0
703576_385347_0119Acta0117.jpg,040601021.03.1.0001,112,345,12,469,0,0
703576_568759_0066Acta0064.jpg,040601008.04.1.0001,199,367,11,577,0,0
703576_652913_0116Acta0114.jpg,040601019.03.1.0001,71,327,8,406,0,0
703576_941910_0060Acta0058.jpg,040601012.03.1.0001,150,351,19,520,0,0
706419_278714_0101Acta0101.jpg,040801020.02.1.0001,185,356,19,560,0,0
706419_511253_0144Acta0144.jpg,040801014.03.1.0001,226,350,26,602,0,0
706419_545141_0121Acta0121.jpg,040801024.01.1.0001,194,364,17,575,0,0
706419_669259_0156Acta0156.jpg,040803002.04.1.0001,165,412,18,595,0,0
709047_142009_0213Acta0089.jpg,121101002.02.1.0001,68,413,4,485,0,0
709047_153446_0245Acta0113.jpg,122302004.01.1.0001,71,203,2,276,0,0
709047_203638_0246Acta0114.jpg,122301001.01.1.0001,70,434,8,512,0,0
709047_289499_0192Acta0079.jpg,121701007.01.1.0001,22,583,10,615,0,0
709624_106695_0261Acta0174.jpg,180401003.03.1.0001,46,416,7,469,0,0
709624_108666_0401Acta0280.jpg,180401009.01.1.0001,65,443,17,525,0,0
709624_152194_0151Acta0064.jpg,180401004.03.1.0001,38,437,4,479,0,0
709624_186323_0550Acta0361.jpg,181201015.01.1.0001,62,464,7,533,0,0
709624_204079_0243Acta0156.jpg,180401016.01.1.0001,58,414,12,484,0,0
709624_343270_0275Acta0188.jpg,180403002.02.1.0001,61,387,5,453,0,0
709624_469010_0519Acta0350.jpg,181801001.02.1.0001,77,582,10,669,0,0
709624_524148_0544Acta0358.jpg,181201011.03.1.0001,85,520,11,616,0,0
709624_526270_0150Acta0063.jpg,180401004.02.1.0001,32,413,4,449,0,0
709624_608513_0413Acta0285.jpg,180401024.02.1.0001,100,437,8,545,0,0
709624_778874_0538Acta0357.jpg,181201016.01.1.0001,86,418,10,514,0,0
709624_787305_0548Acta0360.jpg,181201010.01.1.0001,42,342,5,389,0,0
709624_862632_0525Acta0353.jpg,181201001.02.1.0001,58,481,7,546,0,0
